Date;EEM;IVV;IEV;IXN;IYR;IXG;EXI;GCF;BZF;HYG;TLT
2008-01-02;-1.6500086218249943;-1.2471309406495878;-0.271116501509705;-1.4679240525006465;-0.8371038394819563;-1.5160909054261484;-0.4737671764004303;2.6470205940462677;4.251462896794567;-1.2111942238963502;1.4402253360908501
2008-01-03;0.8997233307357133;-0.13111967062904295;0.175411667724501;-0.031044110499611755;-3.2386935418292406;-0.9796460695692399;-0.142832698180273;1.096852323694586;-0.2452962722327645;-0.19099530938669895;-0.13774246141543545
2008-01-04;-3.0037074448031276;-2.432235541059513;-2.3461446122003293;-4.967343393167544;-3.1725796417860552;-2.3256020764282015;-2.9715470105566077;-0.38089205160825035;-0.8299155443209583;-0.11075565516596164;0.02127774225473278
2008-01-07;0.732749986696235;0.44611997507728596;0.5020392208801683;-1.0454376708433077;0.9337846219019896;0.47356728079570587;-0.9826376740272091;-0.4055150155257481;-2.479596552513197;-0.5948137405089926;0.4348322272022642
2008-01-08;-0.7754490096090305;-1.8472185333243907;-0.9098599957654385;-3.730597869079677;-3.63577921317062;-2.4613880070262106;-0.744287846541869;2.1405333802528625;1.2183510258662045;-0.5780179661140972;-0.11617283980179804
2008-01-09;3.2780275438876183;1.321735895322762;0.41409631503508404;3.3950512243419384;1.970744189944229;2.0134023597367934;0.3165913472084947;0.17084282460138045;-1.2246160327963218;-1.091391129141972;0.19036624869523955
2008-01-10;1.1784978704315607;0.7018602695948895;0.08067427398528171;0.06636180730192898;1.3213781960726978;1.3026992860397435;0.4485295159710967;1.3871531787414737;-2.2782679488231428;0.7424970516406892;-1.3509101146476188
2008-01-11;-2.8126982651390686;-1.2109252647630298;-1.737731558539124;-1.4418737867029519;-0.16296119901272332;-1.7015539863831308;-2.3813582234215147;0.4934353839489036;-1.2470196385344856;0.214967881468886;0.780947403651111
2008-01-14;1.4708766304538434;1.01911381612394;1.6590656298074657;2.0683074810451174;-0.27761367149364835;1.612045028172071;1.863474443840274;0.613770801232727;2.0314027454929606;-0.34721925327141356;0.37167370745485595
2008-01-15;-4.523199977440551;-2.4761625925465602;-3.1294624922344694;-1.6639559358980316;-2.603570410030398;-3.589069279974011;-2.5611265191765376;-0.06654565241615007;-2.087811935256889;0.2561759341902503;1.1210477100227267
2008-01-16;-4.161084416283756;-0.6366264587179815;-2.1660662028885835;-3.216607456567566;1.2945643757034775;-1.2543953285311993;-1.8092074072669329;-2.264153653059109;-1.6267347794297504;-0.11243541312043748;-0.7216597646950484
2008-01-17;-2.9116245958767384;-2.8101008459282206;-1.4287499825805683;-1.107871166564256;-1.211645082808377;-2.950383317837546;-2.7811314882010385;-0.12491206182529968;-0.8379888268156388;-0.7062263389178369;1.2957606322782977
2008-01-18;2.2812944668602064;-0.5318468007154409;0.10560410843380996;0.1400767342109921;-0.8400923485314626;0.2955318839495513;1.0370086048744565;0.14780986844442623;0.5408488528829247;0.7834486666693952;-0.6863919055369316
2008-01-22;-2.5110466568089906;-1.1898627979585075;-3.1258836902433806;-1.8004302672502637;3.371769836738814;-2.3294857370673605;-0.3362348577571894;0.9990903627302483;-0.8741526161007318;-0.6955495778774523;1.0681880455444936
2008-01-23;0.6363564842353009;2.1720306953289636;-0.6532671153475444;0.49841371557564074;8.178997573167933;4.137958949586373;-2.1484234290965354;-0.7981087883080273;-2.0689590331258056;0.19567949379715177;-0.2279985509582083
2008-01-24;1.94218618547648;0.8653528993212367;2.9789847465825137;1.4346662756519635;-1.9545689875526961;2.9524942931887344;4.572685001881571;2.606232294617561;2.8284424735126823;1.254127952899431;-2.004349759977908
2008-01-25;-1.5212082606916755;-1.4864930916595354;-2.012387508921243;-0.4714734400027343;-1.3908325215972739;-2.1709916329194723;-0.3991244944454575;0.5521811154058698;2.054565888991511;0.15232845118360316;1.6850429260617084
2008-01-28;2.47448989352137;1.7566182341512748;1.5699186001117749;-0.5964862122627257;3.7141687667571643;2.150674946964237;1.358902625617664;1.8231713987850062;0.5280480962394973;-0.4562063704402486;-0.3751973696958344
2008-01-29;-0.49023908860311716;0.5311582294824424;0.767954141177607;-0.3000154755255724;-0.6043889791730539;0.21458713965125664;-0.017204761643707656;-0.21572646453106303;0.6784884714568395;0.10184381138660381;-0.6800654549732554
2008-01-30;-1.3162718377175198;-0.49900796031076;-0.34731396982411455;-0.23012689398732578;-2.341128658708702;-0.41484021177314867;-0.051546422520520885;-0.4864339118752947;0.5760856296705086;0.3866071273161742;-0.65301346165616
2008-01-31;2.0044835572521347;1.4381675104814695;0.9486854594801919;2.0227119812721295;2.381670696658844;1.1018512120494206;-0.034424661947263235;0.22811608481276835;-0.3458334583873568;0.20266878461652205;0.7104306002944982
2008-02-01;1.9942986523459494;1.5704851205224912;1.3809088724303864;1.8434796076430393;3.892352466998439;1.5151593551970155;3.6476421483504717;-1.5172862051354152;-3.0040089692754846;0.05488833665641124;0.6010825106298245
2008-02-04;0.30796624581601595;-1.0021565548707478;-0.813475501831673;-1.588162909395463;-1.55132773247455;-1.4794337917697797;-0.7304224958963323;-0.41817846835277006;1.0733442064713383;0.020390523622704215;-1.0291300858010777
2008-02-05;-5.383803231561368;-3.101967871512157;-5.00666089226014;-3.1927366532661594;-3.1663091794706832;-4.598011788657274;-3.946480016270859;-2.099679465950144;-1.747789606621164;-0.8037043878284633;0.7639509645952947
2008-02-06;-1.6376178135997566;-0.7685853597350301;0.5521765837194437;-1.2547032060619578;-1.9189421871254386;-1.156151346257217;-0.36560057560696135;1.6706160272156545;-1.1709084880665133;-0.20515928943213302;-0.30536555006005495
2008-02-07;1.6955894938527338;0.75198783871393;-1.08829158932795;-1.1980734211884503;2.4104047054771094;0.09867369267453352;0.8212493435699519;0.5995296220407953;0.8316283516579093;-0.4214167532410329;-2.1546123546627993
2008-02-08;-0.18863278311191944;-0.44783110138904014;-0.353321380011673;1.414672498815328;-3.1025550318724227;-1.0981272002034692;-1.4384905241253798;1.357471488747275;3.875268582523006;-0.753321988520328;1.144235151725792
2008-02-11;1.2396317357702635;0.5922999057222711;0.09121685856863238;1.50365463727975;-2.0031607095450266;-1.067631299275973;1.0902113594450258;0.48998256537189366;1.729384702707537;-0.7904821731261502;0.4161950695481975
2008-02-12;1.6126827536815158;0.7751811661370178;2.540189489289446;0.4104767232803619;3.1546815836046793;0.6906222314444044;1.5133125795984803;-1.679488524213757;-0.7163457475566792;0.3774007048439776;-0.5951669833070272
2008-02-13;2.248325129985873;1.2424231230433458;1.411402623191793;1.7952397337574588;0.46807871986707106;1.8719711063666322;1.405070834047617;-0.0991871710212422;0.49536838407189254;-0.2610327036564497;-1.05845282616851
2008-02-14;-1.2862985341040911;-1.2125965502904124;-0.7785962643513722;-1.0651473782013587;-0.7454549017207546;-1.332584450337071;-1.0138368275892318;0.09928564964836184;1.9717145020385463;0.492091267345951;-1.4696714726691318
2008-02-15;0.713417523825921;0.05176709730760898;-0.39235857732694557;-0.7059513017590335;-0.40680335256599864;-0.45493712481429194;-0.18780767478010496;-0.5069469360069689;-0.5569634177120752;-0.2500386267553001;0.7676865895956952
2008-02-19;1.3082669576602202;0.007390414313901417;1.2506440925010631;-0.5688088193567253;-1.743895018690833;1.0282865882716763;0.9919769415328128;2.6362414836924586;4.15301745666472;-0.5118193048518682;-1.012201950531677
2008-02-20;0.8347360523722758;0.7759509822706123;-0.048647870148266215;1.0368185308465616;2.334474323153435;0.2685829153533881;-0.45724774723542305;0.8633714883211852;-0.14204483879497465;0.2624302807151313;0.6927461667643797
2008-02-21;-1.4009361235819084;-1.1513495161712184;-0.1362158976984329;0.14154231801104533;-2.265651833711013;-1.1137561775286131;0.23817174829403598;1.230472961738549;-2.214997303122934;0.34556594819667996;1.059155590504579
2008-02-22;1.341934297159919;0.8383587211309163;0.9646240008917673;0.42402677670436706;2.3500833459489057;1.0122649772892789;0.27157478522534806;-0.14797203414357307;0.8000875826607023;0.17744159539923032;-0.572661789711526
2008-02-25;1.8623130798142817;1.2286580877808984;1.47656353298955;0.950057702996876;3.092849903324635;2.1171420174038946;2.251167117449726;-0.7515652089922664;0.7009589632014146;0.3020301205874265;-1.021563698382244
2008-02-26;1.3208205201178824;0.7340742351941598;1.9495945918213575;1.0630828001648052;-0.06060174875952562;1.5065716181491329;-0.09931942872279942;0.9065699894764023;1.822088990492654;0.6439557951514185;0.03295648577934518
2008-02-27;0.843907098041119;-0.15151074403513265;-0.33584484741281395;0.8622116419344295;-0.7125368465142112;0.8169672489332092;1.1102024445231562;1.2789384772576406;-1.206398474826753;-0.020723799926514186;0.08781367629191461
2008-02-28;-1.0749690960296432;-0.867127720142058;-0.3931126106370586;-1.1113124095343152;-2.076673572460086;-1.3641257103353177;-1.0324612542519929;0.6574814978824728;2.676305050019634;-0.14442710816190418;1.7765243186690816
2008-02-29;-3.97521211679589;-2.5074470573020813;-2.4713228574512303;-2.455042640493499;-1.7464702517237862;-3.8477275211041606;-2.218901351917646;0.7879705117612712;-0.7928672345486887;-0.3824755752621978;1.5300384015938917
2008-03-03;0.5443044355759596;-0.03738029868546322;0.0;-0.9748006673410248;0.5396102069727293;-1.0538187501978102;0.1693447952431537;0.966981241656395;0.37962526334178737;0.027142197717888727;-0.2577994123233118
2008-03-04;-2.3222368168845486;-0.4113895540719392;-1.1272769674682048;0.1431539347699573;-0.8050402663859257;-0.9643135200323005;-1.3863216576186277;-1.7931712262799326;-2.945866455987667;-0.11480413162185954;-0.9718217897805692
2008-03-05;2.1003216691114712;0.7810742256276981;1.091397822544793;0.2860152877563582;-0.09546343752412367;-0.45051487414187186;2.022994249184218;2.3135166747738634;4.224777367109311;0.2821831232687311;-1.1970258395588296
2008-03-06;-3.428547478512023;-2.3474392797903643;-1.1374614659078408;-0.7664084006692162;-4.587493735182246;-1.7372362570264976;-1.2098827050161742;-1.135673501155876;0.9543498883589407;-0.2605538650195305;0.5348765584902937
2008-03-07;-1.3831587189337302;-0.8012665845635869;-0.8872775057195637;-1.2212309000920074;1.0017178634564639;-0.876539951887989;-2.0241659649034793;-0.2871782351762886;-0.2241529632253103;-0.20897243865276582;0.13024912910635233
2008-03-10;-1.7550269408031727;-1.4309006142891212;-1.0231092533721897;-0.9636134700875654;-1.6198588363886546;-2.083301759805123;-1.111141825460571;-0.23657557746245006;1.7386271307327839;-0.23038147365619377;1.4746088303602578
2008-03-11;6.725707373752865;3.4964552180538178;3.1805831364136727;3.139289838674575;7.1068683264183585;6.046193526728394;2.4227688281528437;0.4433434049624152;1.0464634212442148;0.25192377854985626;-0.8548666545721173
2008-03-12;-1.852632103251195;-0.7993281012355746;0.250433309015885;0.035631693798943154;-2.1490654044000745;-0.5196232793664324;0.7199127599016641;0.4721797914492232;0.9691179506569281;-0.020957526080478406;1.9291464038446726
2008-03-13;-0.9110658866040788;0.44851001494981;0.49008169052127126;-0.1779323668803734;1.2504269358910136;0.11608545351824429;0.5105840783026672;1.3792399027752644;1.1950732215853632;-0.7016206272890013;-0.782471011823771
2008-03-14;-3.5451726586052;-2.0130288561156062;-2.533952597917688;-1.4973379533588127;-1.630771226808514;-3.333344043401165;-1.7948012895572796;0.5945807202099251;-1.2460516606632055;-0.601037541295002;1.2361998761221349
2008-03-17;-2.470594360960543;-1.0194540015271758;-1.716848238828439;-1.7010757945228105;-0.6760061872675305;-2.0389818588635533;-1.499971778035103;0.32057825765361425;-4.1902044031234205;-0.46676659772688645;0.7684671260258513
2008-03-18;5.1993798643168665;4.260301241151865;3.0345188514602883;4.270990143952114;5.104511346104523;4.897443765624332;2.7305882773779544;0.17974712892800948;3.744469345055279;1.4708880727932971;-0.38654136248894577
2008-03-19;-6.005202449849289;-2.2900656214166704;-3.8267851622105553;-3.177914766700396;-1.094612788434457;-1.7945636091027506;-2.334288670160478;-5.831339641962385;-4.585066739134835;0.10504451112149926;1.656894815028842
2008-03-20;1.6841923149625737;2.1292330297984385;1.2692817911619247;2.844621651498036;4.17767327860914;3.9369908583965385;0.7850341093244673;-2.6569319674776493;-0.3375734344364445;0.47217093266047616;0.24750742249415314
2008-03-24;3.833570458996882;1.6949588541207206;1.7905133253855565;2.145363063845873;1.705806355176298;2.244152605561567;1.1597842435193018;-0.14136448754692443;-0.5180281503232687;0.7624061191226383;-1.9345521443856706
2008-03-25;1.5352661094206743;0.3031576530739821;1.778543427336765;0.8505706718128003;0.78843149018335;0.7689252508832567;1.420284381107173;1.7750177512409593;0.7410353086787724;0.25911313973496775;0.41973747599346467
2008-03-26;-0.8113312533600703;-1.381905601405642;0.38407067558179353;-0.8778174524021631;-2.6420487718741947;-1.317986604983079;0.5061570120291403;1.5407687556416194;3.369780756528029;-0.23770117454001705;-0.4179830445123378
2008-03-27;-0.4833775093983972;-0.5245574210324344;0.12434130016052425;-2.1878634932079866;-0.4244663868549381;-0.7591703852319331;-0.2853814550765388;-0.021076101900019406;0.9712493095284103;-0.3212745083650437;-0.7029796648359787
2008-03-28;-0.17930439314826074;-0.8512237906394771;-0.4872039300033659;-0.21303535274156404;-1.5377656548631102;-0.9632983740782808;-0.3198759576717558;-1.9182137901758267;-1.171431768508191;0.05194864521538278;0.9721748765795235
2008-03-31;0.5913406785095221;0.4634836081792493;0.8063990207557881;0.6226873834980218;0.6649051629457281;0.25747027718041604;0.861333131606945;-1.5473848868134188;-3.3439276318415923;0.44679618092702267;0.3558650530505192
2008-04-01;3.839857876187991;3.6829826381232778;3.180624408457011;3.2177889518585356;4.915535915995228;6.035105725828549;2.394512589850084;-3.6345762223635614;-0.12961603076463435;0.4394744300919573;-1.62753570299633
2008-04-02;0.07167989276299913;-0.2042470251427675;0.036944626685397886;-0.1712433900688981;0.42455783230286315;0.6727520854070468;-0.09810942051604599;1.393134834392118;3.573926221917967;0.05186661369358525;0.21289322513426967
2008-04-03;1.2174274141642183;0.13885250463985255;0.16604195089968687;0.2916646641677678;2.0411318989674854;0.3207653734704552;0.01636898152701516;1.0947260566728234;-1.1855454042733249;-0.17625693813100307;0.22312134364796954
2008-04-04;-0.40330295607560185;0.14599389645590932;0.5434451691618492;0.08554147935151413;-1.6287745015737598;-0.5062570197911787;0.13091418382848996;0.44198895027625085;2.3215030830509242;0.38421828991404006;0.9116453859119744
2008-04-07;1.3283979972380289;0.02185334232871483;0.4946749359678648;0.05127209253530385;-0.23240560729207438;0.6829114792005653;0.32690620221842437;1.5071520579792441;2.135364948700147;0.7962159458064999;-0.5252268530749227
2008-04-08;-0.5468259214529647;-0.3497515806948015;-0.9115936220190468;-1.0934411823170898;-1.2520034536605773;-1.236856569613476;-0.3258410077547014;-0.942886321874159;-0.7466894309457239;0.33854121849672403;-0.3484968396096799
2008-04-09;-1.5578641763915768;-0.8116428995966429;-0.3863544600238744;-0.5700712481916725;-2.0345206649021397;-1.9391346986043168;-1.3566352002927773;2.144417460168202;2.0030138764012273;-0.8691373480083975;1.0385529190372722
2008-04-10;1.432178313846011;0.3759778738580799;-0.2955371341017199;1.5462340624757154;-0.21068754099753395;-0.3158750471707439;0.6462509832092067;-0.5676936516244457;-0.2489206872152372;0.3610544867257204;-0.33567125022817557
2008-04-11;-1.6308382936634058;-1.9388695007720225;-1.630240570761332;-2.5662890613917133;-0.36191349344100177;-1.2811208168352017;-3.161035417492475;-0.506303163722488;0.5083207645753651;-0.8017060351884653;0.6734620658356283
2008-04-14;-0.23680244007645568;-0.38950120170749836;0.19774081149741551;-0.10536949945647578;-0.5448713018871842;-1.4792366518314837;0.18699925520746508;0.1948948544507223;1.0022954831178321;0.3523477140285891;-0.5852992089012465
2008-04-15;1.172583128863236;0.5413674002113122;0.4887143865270671;-0.05272310716987194;0.5174052644762117;0.16995398834676045;0.28849769172385464;0.35660122173200026;1.5841274136712657;-0.010362929724061498;-1.2407237083601474
2008-04-16;2.9579097834474988;2.0191778239816216;3.0112825664291076;2.9194430081665113;4.314883414256387;3.605811449410168;2.9441485562560876;1.7659053691549076;0.9679170221649214;0.4336306613603069;-0.9794377027195877
2008-04-17;-0.725158509561874;0.15393967738497327;-1.2800889097762114;-0.42719580484571473;0.5805834175353741;0.9690222111654379;-1.0683722532372153;-0.5607859411574823;-0.2041570650249902;0.10283097160201926;-0.17201607539930608
2008-04-18;1.5095912668974254;1.8736568965725064;1.2139076332764676;3.003267407395538;0.10100680104416782;1.4327896186122624;1.5617247074938945;-2.936792503131802;1.3252671526506665;0.6778149576835757;-0.08620452399024092
2008-04-21;0.5071055767523758;-0.17242580715092215;0.2543972296086716;0.9829923237072435;-0.9946497141275601;-0.5996286098666981;-0.03271654159541226;0.2740627018795294;0.4476844666676749;-0.16316566411535005;0.3988413268623203
2008-04-22;-0.9272642119236507;-0.7412782180367894;-0.8790613412095749;-1.2374270376617424;-0.46594309414533797;-1.1396238583028184;-1.1618173330879888;0.8308708302736223;1.3283200550666008;0.13279337513010248;0.34360020550550097
2008-04-23;1.4383954403317967;0.13054633830689166;0.12799583431550854;0.8687176884018655;1.1556330253338798;-0.732277923898006;0.745002432069386;-1.7456332862439083;0.4398466146214197;0.40819541772414425;-0.331696665710679
2008-04-24;-1.2823560855786509;0.6299225228750815;-0.3926714534849052;1.175877390844371;2.299362145561634;1.625684866491195;0.7559674919061177;-2.1408104339806777;-1.8203698808586855;0.03043726834086602;-0.8480912472353497
2008-04-25;0.7354186456918432;0.7195735921891044;0.9809378786445055;-0.5893189428404111;0.3392854674967527;1.263597788649351;0.47301326097279883;0.0451087527705063;1.7491692006791126;0.47749339924816336;-0.5846870294666129
2008-04-28;-0.19105674241906012;-0.09999748348815674;0.07261960130118261;0.13174088908651793;0.22536808640738482;1.18148285914903;0.3084437492974379;0.6424720613846358;0.34382116079594294;0.5865278329209689;0.3049814304996623
2008-04-29;-1.770462918205773;-0.42909870219246526;-0.8164760637457635;-0.27957301419843095;-1.4477882971033695;-0.9971185068591626;-1.3109069277033147;-2.09430078348386;-2.835358591025816;-0.29157653582636556;0.38003266584536455
2008-04-30;2.059853672179157;-0.4453245296148989;0.301857449346854;-0.28031374898292993;-1.7543936903218982;0.07950404381429355;0.4263775236297951;-1.3040521911320546;-1.8249137699506646;0.10083138156267157;0.7138959982751159
2008-05-01;1.0636744482885874;1.8325170048242523;0.7294929095038372;3.1089623022462654;2.351879090399067;2.065684974467219;1.1430139982948617;-1.6110296216464093;-0.7722706587984907;2.1251629252519555;0.006379725473193432
