Date;EEM;EWZ;FXI;GDX;HYG;SLV;SPY;TLT;XLF;XLU
2011-10-17;-3.384693476694256;-3.9292419413467172;-3.1727676152760287;-2.3636972973172243;-0.5785028326212527;-0.9572407007016892;-1.9091101768106133;1.728829551086286;-3.0952450831727263;-0.412005272320326
2011-10-18;2.6666678634344354;2.691218962611708;1.69794369974956;0.6714986165234471;0.535318378725691;0.9342751276584016;1.9545857177966752;-0.6211190752899887;4.750206695223413;0.709224814966336
2011-10-19;-1.9098548287684647;-1.0689636756633925;-2.9876991095463934;-6.003162910938709;-0.3241101762647025;-3.511013035903021;-1.1829046793743525;-0.03471639513217273;-1.4073541565623016;0.08802458240932953
2011-10-20;-1.9210842930238115;-1.8996168217110476;-1.6606257693174697;-0.7843103173279742;0.8825945080054964;-1.6539861315625237;0.43755173838777583;-0.7120591335032844;1.5067447130711065;0.5570173653157928
2011-10-21;2.858660312203387;2.238405224800144;2.732574141810229;1.5998465218010294;1.2086973514048749;2.522704377894458;1.898732113315904;-1.0582465657047346;2.5781274505541685;1.690967475089633
2011-10-24;3.9114782138185866;4.0139033951601455;5.439329780701652;3.797701471739612;2.707011979503382;1.2795318335115047;1.2261003695243744;0.16795054010354526;2.208678763506833;-0.430050233043211
2011-10-25;-1.9811768595822121;-1.9879759927707963;-1.5589548075134796;2.5343601902187984;-1.771878238584934;5.053448084004408;-1.9443739370053614;2.5414730508064975;-2.980623232752766;-1.1229467169273866
2011-10-26;1.8443645994568048;1.653317284772915;4.031101480943922;0.9051356846963232;0.42841589164228644;0.21584857898704346;1.0158471913846334;-1.74698694716926;1.766513887866994;0.4076860484168998
2011-10-27;6.077888525862285;5.868544660997244;5.756982991603121;1.9665333200671098;1.4705854643764171;4.923072228064895;3.4835090303672045;-3.3896778306510833;5.9622592026197685;2.378189401713171
2011-10-28;-0.8419008647926107;2.16978580903604;-1.0991839283136406;2.3177109080334546;-0.2987018972115729;0.4985395637820744;-0.023321758655159286;1.0516736179694508;0.07122438037798773;-0.8215323563601662
2011-10-31;-3.750000224923178;-3.317320002294377;-4.577929347245657;-2.728170839401811;-0.93209491975631;-2.421948701394472;-2.4105800593977267;3.9655465685007885;-3.914586227532213;-0.4570118682744928
2011-11-01;-2.4258800420299043;-2.9020323706762774;-1.5252441231607738;-0.5439461151819369;-2.3633519704313266;-3.319368544374657;-2.7888446215139417;3.0807730233346264;-4.740746744268309;-2.0946903133393424
2011-11-02;3.0637901307209114;2.0310427911892193;5.435089823717143;2.478210228226607;0.9521645617636132;2.8456483663468424;1.6311457899750303;-1.2473820860917417;2.9548977045812608;1.7585061770258648
2011-11-03;1.0233873284013706;0.29130976292079946;1.68269522228508;3.1187504588643167;0.9886394847523183;1.1127787425105673;1.822729393635103;-1.3733492363135258;1.7371610651270464;1.2096721030495639
2011-11-04;-0.6512312197922587;0.09681710087445783;-0.9193550746696699;-0.8571932367757773;-0.1012759812124675;-1.2492509883663017;-0.6098983311417117;0.12034298044529823;-1.3362986831716772;-0.4553211445394667
2011-11-07;0.8497263910841824;0.741581344869302;1.2990398937224645;3.262642781226721;-0.3379087930706737;2.6506055659419214;0.6216120166000705;0.6353003455038975;0.5267155289168324;0.5431636054756606
2011-11-08;1.17958077267728;1.2001919984880427;1.9366702334403074;-1.2638218747278551;0.22603632533260143;-0.23474714423808996;1.2830627988106524;-1.279645098429738;1.8712568075718305;0.6539760276037976
2011-11-09;-5.852960161598675;-5.139152298768246;-5.417203001339099;-2.8960021972656347;-2.1199788531216734;-2.6470633114085484;-3.6909553430432562;2.073972952438541;-5.437177302968966;-2.1751424422983945
2011-11-10;0.6570688355715948;0.6834469677290844;0.4071702640000341;-0.856814087214075;0.10368241327936012;0.12084869296480338;0.9418609923862231;-1.490011933039359;0.46620503772174526;0.6641626772806886
2011-11-11;2.4102411256335055;2.2516502670477445;2.1897743223550092;3.5565950963418747;1.3235142524536947;1.8105078451081003;1.8822425780480323;-0.6101745279721849;2.3975107051265043;1.4343086381115366
2011-11-14;-1.3728888470748823;-1.1981831021383393;-1.2962906710567323;-1.829566970342511;-0.6701544311105367;-1.2151743539294935;-0.9474218718941274;1.6083014144494756;-2.03927294884767;-1.187788394776279
2011-11-15;0.6214268029944403;0.5408030381544249;1.2865170854159835;0.2615721217899436;-0.263002556392522;0.9900930039852263;0.4941836052179349;-0.13616173874618775;0.4626105849653728;0.171726890810886
2011-11-16;-2.6926881544319103;-1.4995895547306293;-4.233930272705921;-1.6631345627111882;-0.9745453591203601;-2.49554413664822;-1.586294393205967;0.9118020526094783;-2.455874199098995;-1.1999947684151802
2011-11-17;-2.5387154493401565;-2.051963713726135;-2.5145064436131515;-4.045767510936971;-0.4862866562273749;-6.642292277411488;-1.5876863246548356;0.802233231148497;-1.9669545502449814;-0.520532954437658
2011-11-18;0.3907307326484366;-0.23652541459133758;0.11338128376243706;-1.3996847650665223;-0.06980518990580276;2.4804185509827548;-0.10645913747292512;-0.025137310882961117;0.32103359381527863;0.6976681776859284
2011-11-21;-3.217440708381547;-2.1507205320446587;-3.0577520546119508;-1.5071864522493983;-1.129352925365168;-2.038214641476477;-1.9019508370035965;0.5949444743210242;-2.480003952062826;-1.2413403947815316
2011-11-22;0.348528339877463;-1.0903379486461695;0.23363905501130322;1.4946621729261977;-0.7654280969080385;3.6735993249622956;-0.3927805501580006;1.1161985038125488;-0.9023798524261051;-1.2277058760166493
2011-11-23;-3.2326985696159327;-3.7795271911480355;-2.7389237618517304;-2.717389923180402;-1.8037222067356917;-3.0103452582199597;-2.2065650045652196;0.9803134091684651;-2.731790686039548;-1.5685190282152095
2011-11-25;-0.33131624113098557;-1.2547779966270545;-0.14978800317747565;-1.26148989325241;0.0;-2.360166618278914;-0.18874504573710427;-1.4521118883242923;0.25532666576546514;0.5111304636852942
2011-11-28;4.792253268857549;3.8489874437446225;3.8403801649487423;2.5734619891428334;2.235647702865351;3.543045257592481;2.8966845905636918;-0.049673167609576296;2.9711284352414324;1.256351077209783
2011-11-29;-0.44938402171321723;-1.0640157485641621;-0.9245873712250385;0.4626304590811481;0.6501218223142757;-0.7675080511825749;0.28402303056174194;-0.819941925861678;-0.494636597727105;1.093065770342383
2011-11-30;6.240038458955488;5.789567107422933;5.628463848485432;6.9961049007982945;1.7028736609024042;3.126004807895333;4.114947677162428;-1.5615889324275711;6.130901792239629;2.8930386570839017
2011-12-01;-0.29992236170672815;1.4571341980368135;1.1043558743808246;-0.18209006891145574;-0.19630273896150685;-0.4374980926513783;-0.015998594614119455;-0.7465195740768205;-0.5464427790298543;-0.2840058981006699
2011-12-02;-0.3008246019575167;0.2170962777206631;-0.6007575434807344;-3.39966710281584;0.5669303043380758;-0.6591368104150508;-0.08802161260869079;1.401708880041408;1.3343760867774224;-1.0253506240197052
2011-12-05;1.6343920133266021;2.4495938373916726;1.291201610724424;-0.6695268491818673;0.5637431011119576;-1.895735825280842;1.0892204098218006;-0.20229085047558382;2.0139412713373828;0.7769797345717144
2011-12-06;-1.3607106926667556;-0.19518369027040627;-0.8407853744895721;2.0048389823289714;0.44617248977132373;2.8341419959356795;0.03169142381593826;-0.9543960035891641;0.07592940651068858;0.2855467527526079
2011-12-07;0.40130386681338504;-0.3911370209900289;0.7111551197127142;-0.10166278011799479;-0.31891389403067016;-1.0021913303030816;0.3722487032718602;0.35815281859197245;1.2139576673136476;-0.14236685245212488
2011-12-08;-3.597298702526408;-3.6976412974939032;-3.041822219358148;-2.8833120578985127;-0.6512793837834097;-2.878835273144864;-2.1936450209517844;1.2490451102123101;-3.8980484412646454;-1.454229614973379
2011-12-09;2.0212458569906833;2.4464808219110568;1.6806679588196483;0.995465466695844;0.8625647226260913;2.052114479186362;1.6942365108669755;-2.0560628586282714;2.1840936350694395;1.273144123914971
2011-12-12;-3.7592064576809414;-3.018241654811904;-3.746558233982178;-3.510293151856747;-0.5359106130710223;-2.6811367846582668;-1.4597413111760327;1.1138746139625066;-2.366415983096215;-0.8571406773158485
2011-12-13;-0.9237225646847369;-1.4192852647988974;-0.5724011336660562;-3.1541188989197444;-0.37831229892810736;-2.1974420509133896;-0.9338990751670107;0.9321230863560626;-1.4073541565623016;0.37464283935717546
2011-12-14;-1.4384680403776717;-1.9080698346982228;-1.0362711368972266;-3.0717983332512078;-0.1726139507998048;-5.868544660997244;-1.0646120727337838;1.8890101489970723;-0.39650686667221935;-0.6316428628693527
2011-12-15;0.6486531850453892;0.07073548376130834;-0.8435163074974272;-1.336389363622137;0.3573458888688874;0.5343769866799297;0.3614280015830307;-0.3707951103980034;0.07961706044614658;1.213516791501279
2011-12-16;0.7518763874244883;0.618481133022386;1.2906970511573412;1.934984508697557;0.4709438015242595;2.2324630880380614;-0.48289733656201594;1.1661533289298198;-0.23866116633340928;-1.398794978146345
2011-12-19;-2.5852910684131203;-2.195293344130256;-2.664344632114257;-2.866366984591906;-0.12575809856685272;-3.084926465265203;-1.069163139663798;1.2671705817731471;-2.2328518483428983;-0.7527565991279017
2011-12-20;3.201099885266845;3.3219650465767803;4.254686936052465;3.556778531655347;1.2477064220183465;2.8970007146418064;3.0260199201466387;-2.494553886146922;3.752040807532575;2.1295203273962837
2011-12-21;0.31813077412867763;-0.2780671617419683;-0.7990941400633944;-0.056619349016429066;0.28264557221668873;-0.5908935474071786;0.19365598578111598;-1.3909590347369272;0.5503090816227019;1.4852912958977171
2011-12-22;1.321353060210817;1.0630892279479554;1.582287336927446;-1.0573972210621396;0.383319029293272;-0.8391600276818956;0.8858810423951535;0.41981528665480106;2.111022056007794;0.11258349817522273
2011-12-23;0.39124028503370045;0.5863082302929978;0.0;0.7442736226941138;0.4604627453943966;-0.2820871720180973;0.894071027856147;-1.1120416789490828;0.689129404556521;0.6466110323576801
2011-12-27;-0.9612957403143829;-0.3600255315920786;-0.3681706685334962;-1.7427580369144713;-0.20123008531787168;-1.449787261164115;0.07911897666270651;0.1521943944236437;-0.5323142116181456;0.8100584405240197
2011-12-28;-1.678907155249476;-2.701307163932032;-1.8476450262658872;-3.4894883282542977;-0.4704807715235071;-5.740941274811007;-1.312353593762139;1.8488834933133802;-1.6055068309881904;-0.36021354271430495
2011-12-29;1.1472793768079415;0.6542863605244476;0.9267295283429844;2.277265997552824;0.5965096099030953;3.045295862658115;1.0334061496475977;0.18236175548422828;1.5539955082532586;0.7786501699746706
2011-12-30;0.0791315732461495;0.8257224803629004;0.05739012522059106;0.4492178492364607;0.055944342464053776;-0.4802333292654448;-0.4915974731048989;0.32268690028041114;-0.5355724632435055;-0.7174451550452265
2012-01-03;3.0574588545069004;4.025093915069244;3.1832539270214566;4.608203223452545;0.3242769926621092;7.015587795772671;1.5936254980079667;-1.5010306761436887;2.615377168644306;-1.7787643073679082
2012-01-04;-0.5626532342487556;0.36850486297217433;-1.4730372041131257;-0.1115196272204022;-0.1671885018257102;-1.5261898550884778;0.15686035156248224;-1.1889794568507472;-0.2998471722824081;-0.5659331128350598
2012-01-05;-0.4372478883031605;-1.3517983700699565;0.6770038324524608;0.29772951696096506;-0.435412963020243;0.4226870088526846;0.2662461597618071;-0.17795024207374333;1.3533879716304487;0.19920232225398848
2012-01-06;-1.2658172961984793;-0.9981393106001213;-1.4569920923855784;-1.0204137962662951;-0.3139703726605769;-2.1045260492909446;-0.2577274437391752;0.7894739228208492;-0.5934747303171339;-0.539615540043481
2012-01-09;1.0465664531820185;2.101844724222235;2.132499400191157;0.5623300100061623;0.13497763231486992;0.7882454839027497;0.24274151609948724;-0.17687754394806188;0.5223829796330515;0.14277337637631504
2012-01-10;2.1750392952351705;2.058576639726062;2.2550150740021646;1.5284243644031914;0.34824219240456866;3.270530052404297;0.8670524709475602;-0.1687453205423961;1.781746103337345;0.1425698246239948
2012-01-11;0.07603293129814226;0.5739624326758896;0.027231517438397468;-0.2937393864997695;-0.10075446707746849;0.30981120465254364;0.054202790043422766;1.301555881929839;1.1670285346521592;-0.4555804449835832
2012-01-12;0.4051654611586297;1.3044174354735816;0.27217874129739084;0.7549251280515312;-0.13446337971756428;0.5833908025212109;0.23993619652942222;-0.1418306091103383;0.36049522196341943;-0.1430184163899395
2012-01-13;-0.9079460189089561;-1.2554363119018697;-0.2714399394867173;-1.224418802441618;-0.11221510371804966;-1.6717836234952377;-0.5173331768691725;0.9942307525595329;-0.7183922102167339;-0.05729148625347458
2012-01-17;1.9088826228649936;2.379792885872334;2.395201995686702;-1.6096187681131968;0.20220210285730733;1.2838335987208627;0.3880782476031186;0.4632736604173182;-0.7959486207558264;-0.08598102557082488
2012-01-18;2.522473272825354;2.8657844255771225;1.8607144678735477;0.11282695176135782;0.2802690678846753;1.5758789861478384;1.1056192786912833;-1.2104752891555548;1.5317308387219564;-0.02869230078986762
2012-01-19;0.8769807966928056;0.2940759009616878;0.7306857555499757;-2.0473330545155766;0.1453380517024705;0.3035418338813045;0.5276458047432708;-1.3753450938484901;0.9338989094533012;-0.8321294505806764
2012-01-20;-0.07244332143785392;0.3858024509664215;0.18134636681694793;0.05752402381424826;0.0;4.976461175610436;0.3727295065802938;-1.1325188821389331;0.640571541922208;0.14467371259767603
2012-01-23;0.9666449996538429;0.7071469068289593;0.413766924452208;1.590643946920589;0.3460566557906386;0.5445229981835054;-0.25767059170451745;-0.6325914446301928;0.3536116568388481;0.4045055971670708
2012-01-24;0.14361267363356411;0.07631723512895316;0.3605443807537245;-2.244856940932205;0.2558720196855102;-0.9875739788787974;-0.1139684642419092;0.18065991769784517;-0.14094295103231902;-0.8057518828686994
2012-01-25;1.1233298733008157;1.9676646790207863;1.1290700870577153;6.580470604967403;0.8766099550050255;4.150575969579617;0.8367494207731196;-0.24044550161844702;0.2117128208458885;1.6536108924819715
2012-01-26;-0.40180094097064245;-1.4061254053365446;-0.5836070619813394;0.959621190819604;0.24199052078608396;0.18536106045996537;-0.5129697407249112;1.325644262546799;-0.8450787132395443;0.34246269620270553
2012-01-27;0.5220721971751274;0.2427492396071873;1.071970815910972;2.474894386039317;-0.36211369648402325;1.6342854588635047;-0.045494052450989475;0.3143341682608547;0.35511853960408235;-1.2229815331112226
2012-01-30;-1.4400391916011834;-0.9989345175773434;-2.853528527675153;-1.1900600497713243;-0.3193842574675254;-1.304612612620959;-0.34138384314030823;1.1771674865293402;-0.9200276735284674;-0.6334616285714967
2012-01-31;0.8622769110217199;0.2904675147140656;0.9357956821634206;0.0;0.25411084091333525;-0.7685213937330682;-0.03805114929338327;1.1550993883967742;0.42856725976905263;0.4926166094204154
2012-02-01;2.208502236276799;2.6524358296379447;1.5194342262914162;0.17712059943313374;-0.3746929092957041;1.517973039023368;0.8757187270368672;-1.3818768639065504;1.564724161402431;0.34601767828374985
2012-02-02;0.2788079213108752;0.6682575023894355;1.2937649921867411;1.6089105822437944;0.06636897962504218;1.8004276605010139;0.15852000690199652;-0.041955908398871866;0.4901995441893403;-0.17240678134801124
2012-02-03;1.6682141409838147;0.7080627246740745;1.4024577235438374;-1.7922439048480343;0.2874222185075048;-2.008399194797006;1.4018696962824428;-2.1489109524178263;2.717768119292674;0.2590677842243094
2012-02-06;-0.8432149899168628;-0.20506722796602705;-1.5312490019276814;-0.46066323150150135;0.022042154758961097;-0.030585261404803;-0.06689188522494005;0.9951133783531185;-0.4748936216305455;-0.43066757965301017
2012-02-07;0.20684935890551426;1.1155176381463017;-0.37621699322818447;-0.5339965030810356;0.19836930726626623;1.774779715242425;0.25287939427882655;-1.2401313787792412;-0.06817366286310245;0.7208765795849503
2012-02-08;0.7110123489454168;0.0580649091040053;1.7119846029142405;-0.6084469328721753;0.08799145695761457;-0.661447435682605;0.29676472675854715;0.07740945203726923;0.750341801555443;0.11451736380723165
2012-02-09;-0.04554875389015667;-0.1595830695844569;-0.7673301029269552;-0.522147840739895;0.04395705003006345;-0.4237269545069644;0.125747589226477;-0.7476819714837823;-0.40623285140821697;-0.28596592887493166
2012-02-10;-2.210073443135896;-2.077884788603579;-2.893489256664983;-1.3755625729107823;-0.86775143627289;-1.1854200190201447;-0.7387706822480022;1.2988137741325456;-0.9517243239658413;-0.20074475758073973
2012-02-13;1.6309431332779845;2.0477775128603826;1.2586639093973506;-0.3486923023556021;0.2880910096736411;0.7382395904580008;0.7442691243356059;0.1282173934677555;0.8922436961796398;-0.11494516208134797
2012-02-14;-0.8253109105154421;-1.4541225080906384;-0.0761004076365146;-0.9760566975020146;0.0;-0.6412185785424573;-0.12558966325262322;0.5292835494387305;-0.9523876455866276;0.028774846701518086
2012-02-15;0.27739887017586007;-0.6787650985072169;1.0662655246269193;-0.3905506466149511;-0.32040758886608955;-0.27658312862843815;-0.4660144030144364;-0.17832802366096745;-0.6181258873334206;-0.20132209923106048
2012-02-16;1.0834425874445275;1.7233749876451654;1.2559657944032576;2.595219107558866;0.42118959019783464;0.36979639156684563;1.1073168253553645;-0.79966177541686;1.5894962592690742;1.0662793191634101
2012-02-17;0.18244431890210855;0.3943283748398363;-0.12404626656982165;-1.4558675631540674;-0.03311123598465082;-0.890392748678559;0.26460904246699;-0.02572573461954164;0.612238932748288;-0.057030105325683866
2012-02-21;-0.4097434644328324;-0.14547349029494505;-0.8196672382396075;3.08402238575598;0.37540462452332335;3.407689995093355;0.043983254147805795;-1.1065370520381146;-0.06760465982401653;-0.370901771597687
2012-02-22;0.18286132812501688;0.16025730088824464;0.9767077051534123;1.8093911532645945;0.31898941200207975;0.1797410325761195;-0.3224169689092782;1.2576953219946674;-1.2855243008843775;0.11455016501953352
2012-02-23;-0.18252755581225077;-0.10181773792614646;-0.4464293316918888;0.7566364184833363;0.3618441251066695;2.870822184792643;0.44108366455923864;0.0;0.8910206187167979;-0.08580886751280437
2012-02-24;1.0057111467633995;0.9027413276457175;0.04982675153908378;-1.3971345800052104;0.3059093008097147;-0.0872168391375383;0.21956216222493996;0.6510212010774064;-0.3396706080367129;0.42943465378864065
2012-02-27;-0.9956973079493392;-0.8513765386770511;-1.1205198322939092;-0.7084621283524717;0.021788773546327356;-0.02909025849264779;0.1679770675755199;0.8851071621509332;0.7498302660653655;-0.028512359487986583
2012-02-28;1.394287109374992;1.9793343450340561;1.4605939169650473;2.2654306576038508;0.19601470280588007;4.278233977272583;0.29162575517989175;-0.3290023507983242;0.27063335050869775;-0.4847395791976683
2012-02-29;-0.06762574139792532;-1.2701575474877158;0.0;-3.366475219839138;0.13041529659985063;-6.36338955477812;-0.39255110185851816;-0.6093958623821227;-0.4048622764034726;-0.028659414880127798
2012-03-01;0.9474354874740687;1.792422460681542;0.07445713232860918;0.8844726539233738;-0.41245768451800835;2.6527553200815346;0.5181662771417628;-1.1666548096923024;1.0840082750787516;0.2579540102101374
2012-03-02;-0.24581141978003984;-0.17039920520819374;-0.12400604523556957;-1.968149017952625;-0.41416594377980953;-1.9744492807512115;-0.3049431365525712;0.9391728332019511;-0.33511740006809676;-0.05717683826588216
2012-03-05;-1.7249114433057655;-1.863449688649077;-2.73156760942197;-2.135429757423124;-0.5581723989272147;-2.162321026451919;-0.40783451208992183;-0.7938542834507234;-0.4035009504287257;0.22883819550847395
2012-03-06;-3.3508033776984303;-3.449771455447226;-3.625218880074177;-2.1447178927446853;-1.3317181117593169;-3.0881032257349283;-1.4625228519195677;1.2132128875452564;-2.430782352829264;-0.3995416266852736
2012-03-07;1.2028261867441659;0.7056015859427722;0.45032627535182;0.3811643674276777;0.27886223730608783;1.249614329438531;0.6975899379638273;-0.6120833189832142;1.24567884484299;0.057296969031872536
2012-03-08;2.097416753855308;1.4013040941459165;2.347054977113827;1.234102047609631;0.7786395287664893;1.3576014464070196;0.9949081144054794;-1.0007747512534193;0.9569284308177606;0.315007491751218
2012-03-09;-0.045652721152089626;-1.1173104150886681;0.5668575063676018;-0.15003378997616723;0.11037359360406285;1.1263402245620169;0.38675865736454984;0.19872417589321678;0.8124577544541101;0.3996557080417906
2012-03-12;-1.0961396031077264;-1.4719082095163705;-0.5124185357348265;-1.6341147993124694;0.0;-1.7760389250684239;0.00726503329493422;-0.01724952336844554;-0.2686340637485518;1.137337352016421
2012-03-13;2.724544603463075;2.8519799528927914;2.910113829853689;-0.49646424830248614;0.7276777114843869;-1.1339342153549037;1.802584455976719;-1.7593732986844524;3.8383781368106495;0.33735994634327415
2012-03-14;-1.5733889335370677;-0.4988320848259842;-3.2282305932999744;-3.818847927765112;-0.2517549862051438;-3.068809408798756;-0.10709260252673714;-2.51953529480633;0.12970804536285296;-1.4850064435145138
2012-03-15;0.7992657383046442;-0.235912759414314;0.49134329041380376;0.039905144034113604;-0.34017070990541853;0.8314685803507249;0.5789418464672069;0.15309633244207088;1.7487028509906022;-0.0853207606002937
2012-03-16;-0.11327421330294962;-0.147806825454877;-0.25733990542378127;-0.4188254627621957;-0.3633581063241187;0.1902932592316775;-0.2984637331594375;0.19782503598082535;0.06366057814775061;-0.9963059441408184
2012-03-19;-0.3855794580499561;-0.10361115653314545;-2.0381763029932776;-0.660928958617446;0.37573651819180487;1.2345659631675776;0.3920192728398719;-1.1935760813175933;0.5088934057143835;-0.6900456359773877
2012-03-20;-1.730415194030166;-1.3631622433925017;-1.843562655873121;0.5241978714296325;-0.0770667107927947;-2.595371906149868;-0.29109239924919317;0.39963891689760445;0.5063316533628903;0.11581040667940634
2012-03-21;0.18536105499888933;-0.015024990650924774;0.4024623271781991;-0.20056616043762077;-0.3195250206055045;0.19261466027977736;-0.1637679603679998;1.1308123662448821;-0.4408017763366856;-0.20243928807031075
2012-03-22;-1.5263640652002586;-1.7277553165052528;-1.41635169757095;-2.029739460614366;0.24317587900373194;-2.146742033320481;-0.7203549798597275;0.3220329254882248;-1.3282751751325095;0.23182218181900804
