Date;BZ=F;EEM;EXI;GC=F;HYG;IEV;IVV;IXG;IXN;IYR;TLT
2008-02-12;-0.7163457475566792;1.6126832957521708;1.5133039516219027;-1.679488524213757;0.3774200610238143;2.540283102837404;0.7751213075236629;0.6906534062042446;0.410476771111834;3.1546815836046793;-0.5951353817724714
2008-02-13;0.49536838407189254;2.2483589532276804;1.4050794528251087;-0.0991871710212422;-0.2611043786915124;1.4113569122919278;1.2425201967945387;1.8719706724311447;1.7952631521533036;0.468099015083312;-1.0584631968949432
2008-02-14;1.9717145020385463;-1.2862985341040911;-1.013845209176767;0.09928564964836184;0.49208728565350857;-0.7785851525007104;-1.2126253234582163;-1.3325841471113375;-1.0651472567707043;-0.7454648514625406;-1.469606118688127
2008-02-15;-0.5569634177120752;0.7133956747041648;-0.18778228837997846;-0.5069469360069689;-0.2500200940353303;-0.3923473343417694;0.051715174209610026;-0.4549523945845957;-0.7059742666122748;-0.4068033111689129;0.7676374400173103
2008-02-19;4.15301745666472;1.308299783013056;0.9919428397689334;2.6362414836924586;-0.5118152259512065;1.2506550544343131;0.007434892983115837;1.028294231340099;-0.5687508602227664;-1.7439152760132415;-1.0121235505304749
2008-02-20;-0.14204483879497465;0.834746670092934;-0.4572394240125566;0.8633714883211852;0.262473792304041;-0.0486811667845255;0.7759879852760054;0.26858287429307737;1.0367713611607154;2.334505763236683;0.6926953039445349
2008-02-21;-2.214997303122934;-1.4009782999039433;0.23820552289479657;1.230472961738549;0.3455900691017977;-0.1362381170765703;-1.1514004932871469;-1.1137636311173482;0.14156542130296934;-2.2656615351221987;1.0592120655322113
2008-02-22;0.8000875826607023;1.3419453555302274;0.2715494609209612;-0.14797203414357307;0.1773702985631953;0.9646575900536858;0.8383290207024219;1.0122417714593324;0.4240151435627615;2.35013508883839;-0.5726640857730669
2008-02-25;0.7009589632014146;1.8623451579089734;2.251167117449726;-0.7515652089922664;0.30202597628326;1.4765413331855326;1.2286806776139247;2.1171652365934435;0.9500346206454902;3.0927769072332634;-1.0215074891115061
2008-02-26;1.822088990492654;1.3208098120877088;-0.09931942872278832;0.9065699894764023;0.6439092291732784;1.9495839452849495;0.7340889207738233;1.5065416104420581;1.0630829211278003;-0.06061160867506521;0.032895922652276255
2008-02-27;-1.206398474826753;0.8439173075946993;1.1102024445231784;1.2789384772576406;-0.020638979419385084;-0.33582361778030645;-0.15153245251884329;0.8169895179481301;0.8622117390092887;-0.7125369870253251;0.08784428200099281
2008-02-28;2.676305050019634;-1.0749892970743136;-1.0324449965558147;0.6574814978824728;-0.14446507828403954;-0.39309123769024623;-0.8670916729529576;-1.3641257103353177;-1.111267883283218;-2.076634262196164;1.7765013341700664
2008-02-29;-0.7928672345486887;-3.975243080491364;-2.218933842010118;0.7879705117612712;-0.3824618637218724;-2.4713330558190028;-2.507468622282727;-3.847712712726059;-2.4550756731636425;-1.7464698974950177;1.5299866589802313
2008-03-03;0.37962526334178737;0.5443476051349316;0.16936162377494401;0.966981241656395;0.027169110941627217;0.0;-0.03738030148843219;-1.0538416893439373;-0.9748006673410026;0.5396307386599464;-0.25779457400493255
2008-03-04;-2.945866455987667;-2.3222472589488063;-1.3862881142647554;-1.7931712262799326;-0.11479728609428141;-1.127287843967939;-0.41139708629175376;-0.9643291600732629;0.14316562080542994;-0.8051220649232804;-0.9717492542989592
2008-03-05;4.224777367109311;2.1003107246349018;2.022951042441834;2.3135166747738634;0.2821540295598224;1.0914200743990632;0.781112005033413;-0.4505071220736845;0.28599191572222793;-0.09544277811136537;-1.1970590608092468
2008-03-06;0.9543498883589407;-3.428547846029595;-1.2098828058612066;-1.135673501155876;-0.2605253043525324;-1.1374942329568372;-2.3474537013853936;-1.7371970621027244;-0.7663735816963113;-4.587463607591014;0.5348028587355946
2008-03-07;-0.2241529632253103;-1.383125572754973;-2.0241492613071843;-0.2871782351762886;-0.20895897540597064;-0.8872664720568024;-0.801266523237576;-0.876563840823763;-1.221254065521371;1.001641752654825;0.1302908539506209
2008-03-10;1.7386271307327839;-1.7550828236337024;-1.111098672279065;-0.23657557746245006;-0.23041483388241968;-1.0231429496632471;-1.4308542111607259;-2.0833260731102587;-0.9636431473097784;-1.6198061323727586;1.4745173195057193
2008-03-11;1.0464634212442148;6.725721142031471;2.4227501457544376;0.4433434049624152;0.25183335231375725;3.1806409602578967;3.496406337545177;6.046219858642665;3.1393567045660653;7.10686910296825;-0.8546560440471307
2008-03-12;0.9691179506569281;-1.8526217663278888;0.7199040127982892;0.4721797914492232;-0.020833915606066622;0.25043325392863913;-0.7993280407822323;-0.5196310843303742;0.035596816717187174;-2.1489840098099844;1.9289962068451683
2008-03-13;1.1950732215853632;-0.9109894251640438;0.5105501830116488;1.3792399027752644;-0.7015546533751693;0.49005964116561884;0.4484794849130225;0.11609330835880005;-0.17794398429789027;1.25035304288299;-0.7824557153966682
2008-03-14;-1.2460516606632055;-3.54524757570146;-1.79478464306001;0.5945807202099251;-0.6011161909527996;-2.5339635153272866;-2.01302172455613;-3.333344043401165;-1.4973381276209063;-1.630771226808525;1.2362974768592272
2008-03-17;-4.1902044031234205;-2.4705832001303607;-1.4999802018657138;0.32057825765361425;-0.4668152374822432;-1.7168372298917767;-1.0194309219169084;-2.038981858863542;-1.7010759955055632;-0.6759747840689889;0.7683757117734613
2008-03-18;3.744469345055279;5.19935639744018;2.7306056420644875;0.17974712892800948;1.4708795992538715;3.0345188514602883;4.260300907756709;4.897460316829805;4.271026715799975;5.104467576320615;-0.3865190388456563
2008-03-19;-4.585066739134835;-6.005203789433022;-2.334322081850182;-5.831339641962385;0.10509005661745174;-3.826763039699399;-2.290065449527723;-1.7945554367174377;-3.1779831970744965;-1.0946229253342987;1.6568483150133595
2008-03-20;-0.3375734344364445;1.6842164468805931;0.7850861665903208;-2.6569319674776493;0.47217614488210824;1.269281499191921;2.12924054800514;3.936965809391002;2.844670628270074;4.1777146781462715;0.247528713493117
2008-03-24;-0.5180281503232687;3.8335937981369916;1.1597752590379429;-0.14136448754692443;0.7623393870529682;1.7904788469866428;1.6950037288412156;2.244175792868708;2.1453862162868598;1.7057962916143365;-1.9344841498985743
2008-03-25;0.7410353086787724;1.5351983319936702;1.420250068580775;1.7750177512409593;0.2591692981464666;1.7785436257770293;0.303098303699767;0.7689250765035682;0.8505591459389228;0.7884601197707841;0.4196983258305531
2008-03-26;3.369780756528029;-0.811309474988231;0.5061570543887228;1.5407687556416194;-0.23773893998427775;0.38407071768549184;-1.381890853607004;-1.3179938101379518;-0.8778173537574152;-2.64206675556371;-0.417944220932398
2008-03-27;0.9712493095284103;-0.483366457949963;-0.28536482541087205;-0.021076101900019406;-0.32124490912861514;0.12437407537120304;-0.5245349109084807;-0.7592006776696025;-2.187851908150651;-0.42450530855910884;-0.7030752005601659
2008-03-28;-1.171431768508191;-0.17930441325462176;-0.31988428150417914;-1.9182137901758267;0.051952455506176776;-0.4872147307034336;-0.8512610539912258;-0.9632908615368918;-0.21304689396149934;-1.537756163348769;0.9722206218444107
2008-03-31;-3.3439276318415923;0.5913744459691062;0.8613582636317618;-1.5473848868134188;0.44680172619777636;0.8063770116131685;0.46347602698963986;0.2574470932107831;0.6226873111706999;0.6649151747059712;0.3557884864389349
2008-04-01;-0.12961603076463435;3.8398570185454117;2.394511993199888;-3.6345762223635614;0.43944075567969865;3.1806464996851247;3.6829753698343293;6.0351153029723825;3.2177770369435033;4.915506276181203;-1.6274227348457848
2008-04-02;3.573926221917967;0.07166912267486669;-0.09813373134085479;1.393134834392118;0.051794555037987244;0.03690247262373436;-0.2042252203881989;0.6727740592629594;-0.1712769408898307;0.42458620337328945;0.21288429016661503
2008-04-03;-1.1855454042733249;1.2173842954556369;0.01636086199250375;1.0947260566728234;-0.1760773969200602;0.16609467164543368;0.13885978756931205;0.32075814642074096;0.29168716778111836;2.0411131445109643;0.22308695503787668
2008-04-04;2.3215030830509242;-0.40327123141117305;0.1309223126626513;0.44198895027625085;0.38406683052150115;0.5434555710505773;0.14597202636164042;-0.5062786680890108;0.085541488906693;-1.6287380423035014;0.9115645790354066
2008-04-07;2.135364948700147;1.3283979972380289;0.32692241740168715;1.5071520579792441;0.7962915895134648;0.49464340270983786;0.021867888572812966;0.6829478799885047;0.05129441958902081;-0.23247095654441718;-0.5251465514322096
2008-04-08;-0.7466894309457239;-0.5468364423942162;-0.32585711743607915;-0.942886321874159;0.3385415009398818;-0.9115936220190468;-0.34976609674022274;-1.2368636721510895;-1.0934633702320284;-1.251985312665782;-0.34852599837758014
2008-04-09;2.0030138764012273;-1.5578854987746027;-1.3566352002927884;2.144417460168202;-0.8691252832610519;-0.38636496363858575;-0.8115699962431555;-1.9391565432507196;-0.5700487559506917;-2.034483314479363;1.0384528477122013
2008-04-10;-0.2489206872152372;1.4321895217638492;0.6462263259249257;-0.5676936516244457;0.361035133050569;-0.2955477096186043;0.37590406538681176;-0.3158454153703194;1.5462112012319285;-0.21067784138745216;-0.335526111893214
2008-04-11;0.5083207645753651;-1.6308068558090527;-3.1610198592697647;-0.506303163722488;-0.8016089461783227;-1.6302197643563665;-1.9388989564932846;-1.2811579667497464;-2.566267007626233;-0.36193282253670356;0.6734055912335002
2008-04-14;1.0022954831178321;-0.23677010424173472;0.187007703863995;0.1948948544507223;0.3521745933581233;0.19773006062417942;-0.389441560785464;-1.4791918238564183;-0.10534655853579045;-0.5448907716591012;-0.5853382525708661
2008-04-15;1.5841274136712657;1.1725394398255817;0.28848927457749696;0.35660122173200026;-0.010264947006510816;0.4886822499920118;0.541314760679934;0.16993098521140837;-0.05275751854891819;0.517424942207878;-1.2406045787691222
2008-04-16;0.9679170221649214;2.9579097834474988;2.9441655892238128;1.7659053691549076;0.43352968684242654;3.011315884980914;2.019170964544048;3.6058346632347194;2.9194430081665113;4.314883414256365;-0.9795013068716885
2008-04-17;-0.2041570650249902;-0.7251274175707256;-1.0683721661338907;-0.5607859411574823;0.10291001995170745;-1.280068311771343;0.1539470481255245;0.9689999283408524;-0.42721811854666836;0.5805647474573128;-0.1719836725930346
2008-04-18;1.3252671526506665;1.509538595616311;1.5617080969075436;-2.936792503131802;0.6777969742597811;1.2138865063207938;1.8736720503166993;1.4328116506588717;3.0032680804108924;0.10103466326110144;-0.08619121912867289
2008-04-21;0.4476844666676749;0.5071571033104849;-0.032716544250099844;0.2740627018795294;-0.16318680023744703;0.25444912511327633;-0.17242583187291327;-0.5997077879217105;0.9830142936132935;-0.9946588936939338;0.398834235324097
2008-04-22;1.3283200550666008;-0.9273355551621787;-1.1618093105134286;0.8308708302736223;0.1328111638167373;-0.8791127148346622;-0.7412495994652546;-1.1395376098084165;-1.2374162655304555;-0.46593372920796794;0.3436013952207828
2008-04-23;0.4398466146214197;1.4384270195817006;0.7450188566473503;-1.7456332862439083;0.40818816393757285;0.1280167262105003;0.13049567520098115;-0.7323217601886034;0.8686957794550088;1.1556423253790138;-0.3317294702005591
2008-04-24;-1.8203698808586855;-1.2823256705222774;0.7559347624265023;-2.1408104339806777;0.030486459562784063;-0.39268183846496996;0.630002230499227;1.6257000007460887;1.1758991443219013;2.2993338139618125;-0.8481052579654036
2008-04-25;1.7491692006791126;0.7354184939876829;0.4730295183105193;0.0451087527705063;0.4774969449767186;0.9809274116227451;0.7195158403988433;1.2636051493223777;-0.5892975048772287;0.3393036827969764;-0.5846882304096024
2008-04-28;0.34382116079594294;-0.1910669421323452;0.3084276446766676;0.6424720613846358;0.5864220591772273;0.07264033951897009;-0.09999749774566302;1.1814613247854489;0.1316978432193583;0.2254043119052085;0.3049529032759901
2008-04-29;-2.835358591025816;-1.7704422197084457;-1.3108830555171758;-2.09430078348386;-0.2914970815500517;-0.8164863369979347;-0.4290773552370508;-0.9971258133797734;-0.2795408341023542;-1.4478418892284295;0.3800595557492459
2008-04-30;-1.8249137699506646;2.059853026827141;0.426369354766698;-1.3040521911320546;0.10079102967992526;0.301836563171487;-0.4453316645161465;0.07953272962792912;-0.2803567558290587;-1.7544030251934406;0.7138833919831278
2008-05-01;-0.7722706587984907;1.063653656654795;1.1430382972340114;-1.6110296216464093;2.1251641377182384;0.7295555313773683;1.8324882093214034;2.065670654343732;3.1089845677446215;2.3519168806099833;0.006491825769505688
2008-05-02;3.6742059353789713;0.958034675221775;-0.11301846510145541;0.8481506614214762;-1.0116882198085486;0.15387579503871596;0.3046598909484999;0.48003280846202756;-0.08020132952630821;0.17021111213899598;-1.2610995501336597
2008-05-05;2.9940645760065054;-0.07351097650255545;0.5495370203717043;1.8923037809858156;-0.16031600344205144;0.06328452244490634;-0.4732566873963062;0.06453127693384353;-0.4815103827706779;-0.24072494904484598;0.0
2008-05-06;1.966268104778579;1.116813880411116;0.5465655092438126;0.42416740327977376;-0.712569257382889;0.5058631631222221;0.8445031946548109;0.038730077662485485;0.8225576951914615;0.7948457636588913;-0.7204168698819235
2008-05-07;1.670685875670097;-2.9761348826217615;-1.6786725730455254;-0.7305963942993765;0.07080700469836998;-1.7166983828834304;-1.8085763917708664;-2.747327205084127;-1.487744749626152;-2.943186204970083;0.42875121288719065
2008-05-08;0.4251117105655178;1.029288225254521;1.0406548785410585;1.2649494375374326;-0.2121533401511222;0.7590213860370509;0.39420712969753247;-0.3315579912374744;0.5521119389621187;-0.04356329458333752;0.8978731559407427
2008-05-09;2.0840160080651593;-0.8164225786256085;-0.8690049268570643;0.4428826393581886;0.21260438746042443;-0.5990160369378272;-0.6925086304467754;-1.437112883109104;-0.4360356762022066;-0.7112370486729525;0.3687595738044003
2008-05-12;-1.985644205319792;1.2857179754992787;1.0551747528504407;-0.09044519988342659;-0.13139278062895832;1.1413675038856486;1.1214415094751073;1.8765670392580702;1.1029807347711973;2.1344863500221356;-0.15124954806901014
2008-05-13;0.9681838553053268;0.4768617575638068;-0.048183896586384556;-1.7200420954017415;-0.030312624136652477;-0.4965142168436798;-0.0497392943120567;-0.5830560961919695;0.28879231286609297;0.5296462120186973;-1.0935892127970304
2008-05-14;-1.8049942718062484;0.24064478235987785;0.514302337196515;-0.3569344370682126;-0.1416796549480459;-0.21777219141412285;0.398268506412891;-0.26660863921836864;0.6079135612362618;0.669202402611635;0.043806988460004526
2008-05-15;0.6318698828243763;2.1272490589058446;0.9114074202854594;1.571524751821629;0.2635120804594715;1.3639039669590236;1.1547287788765237;1.2964387628591867;1.6377597917700104;1.2446656439404347;0.9082247608084959
2008-05-16;1.9244888389539527;1.2732440506753928;0.5387631978238216;2.2753128555176305;0.14141745870199784;1.237901631325533;0.034989598508516906;-0.23749505218642053;0.25033242487217944;-0.6565995792076618;-0.41210705833870653
2008-05-19;0.056004237155460324;0.019361151660501896;0.7092298379824502;0.6674082313681717;0.3935553041530371;-0.3012981831263306;0.18201919193145955;-1.2432378621932694;-0.35892116816730324;0.7594203727012694;0.13070764350684438
2008-05-20;2.222932059465599;-1.7340402993867632;-0.8763914045782695;1.6022099447513982;-0.1909931274277965;-0.6843151100611844;-0.8315720697885776;-1.1115591228490151;-1.4722383018372254;-2.0656302533606063;0.521917648640513
2008-05-21;3.8016276201277455;-1.0168165010809416;-1.3735371979590516;0.9244154431756524;-0.1812591520704454;-0.9127709570072251;-1.6559396879742283;-2.16684430966928;-1.494195518523933;-2.166119879183681;0.02165125409865354
2008-05-22;-1.6503409885234799;0.2916179700162891;0.4802293756088982;-1.0883594381398298;-0.15132508417293744;1.0566664570085704;0.12896933921624498;0.5398746445297586;-0.19360453912878883;-0.6700916712613747;-1.1788603567817524
2008-05-23;0.812208154163474;-1.7445507766131185;-1.5931034477308814;0.838865994887672;-0.5961297221336759;-1.197513388945759;-1.2022586192762863;-1.1565606458776467;0.016182601391712126;-0.6452496490501947;0.4377907199231368
2008-05-27;-2.4777757727044714;-0.1613949139053883;0.38852270070937056;-1.933876820553615;-0.5590472538116398;-0.3889319119242951;0.6591745844517938;0.20897754581650219;1.616520680931366;1.4317512052460346;-0.675578325126025
2008-05-28;2.0419259348758434;1.3472800860169443;0.6128168151987357;-0.7932149509973785;0.4906144338660434;0.38137917499889706;0.48925325172577416;-0.05562115260406841;0.23864152150587792;0.40743712204058813;-0.8886457442648266
2008-05-29;-3.0856133140837794;0.21930566108048222;-0.20838661723987517;-2.58745006029637;-0.1017115673791591;-0.5970110408726192;0.4511377477066869;0.8066998518676316;0.8093935366641825;1.0434494047286025;-0.719611779025553
2008-05-30;0.7013944313416509;0.34492975848248175;0.9155461680077082;1.1513879896702273;0.010138736873566145;0.200171183453679;0.0784227530547632;0.055184373026961886;0.5824799240285561;-0.40161183488287566;0.6578823833710334
2008-06-02;0.1878271211902316;-1.1897040632839806;-0.9549632621418058;0.6311322774863459;-0.8258410749393263;-1.489398413194165;-0.9758593889097944;-1.6409134989129437;-1.549523646407347;-1.3968414693719566;0.38574152365307146
2008-06-03;-2.6870819611011787;-1.8060175623827224;-0.4338660717481124;-1.265544688000242;0.07228897752755703;-0.2950194676218487;-0.510710947853199;-0.8692275818592665;-0.22259802253652428;0.07297933705001647;0.719840049491971
2008-06-04;-1.9906913794212167;-0.8719432176804487;-0.25825019263291393;-0.19282568273044642;-0.1032294268969558;-0.9893730835033532;0.0;-0.28284403744091025;0.5098874768751926;0.554572652396712;-0.8905391033711463
2008-06-05;4.455366510556735;3.1816796632691435;0.9870523719339275;-0.9205632908679262;0.434024471141381;1.9331257340479358;1.8148049122595378;1.758596411257174;1.0621407011687234;2.5109107936202024;-0.5991588106179835
2008-06-06;7.958288735313301;-3.6230552153186935;-2.643796811564114;2.7070471382821593;-0.2777779808719405;-2.8126309500074442;-3.0251880879875404;-4.362337027039187;-2.6039043869176437;-3.964328465514788;1.2946664000916819
2008-06-09;-2.74529647198275;-0.25568331482554996;-0.5596006808142873;-0.07817871207780325;0.31984785140144467;-0.10369107507647302;0.1904189457936578;-1.4135989177249009;-0.2577104944154973;-2.314599794992789;0.0
2008-06-10;-2.1581654175297227;-2.3070173806080674;-1.0261474089642397;-2.995416053125899;0.04119185795286029;-1.3683134466621838;-0.38006303096639327;-0.7686728563556566;-1.098015178714884;0.39239466454303873;-0.650103744778785
2008-06-11;3.0529689128095505;-1.4963643439967034;-2.1571831965857213;1.3596021962247518;-0.020573751053221123;-1.5499277016464252;-1.7388261408127326;-2.3983253463260468;-1.795925206878357;-2.0595618168768537;-0.2328241720578217
2008-06-12;0.792469287195785;0.583136399334494;0.41020397107829343;-1.193588706865778;-0.16456907617544703;-0.08750030513040574;0.48535826584981123;1.4804819674836933;0.7647764941591362;0.6140015130377874;-1.0004297005937413
2008-06-13;-0.7201085707327581;1.0808184057509607;0.8340266388027429;0.12655034174982038;0.44295012449480087;0.7878925719966512;1.5157569156923678;1.3836662630251517;1.3364229242156966;2.0900094539706426;-0.21339038217860207
2008-06-16;-0.29605054746313364;0.33988535032929423;0.7427189628075315;1.5282072824908122;-1.384580534845048;0.5501013100950525;-0.021903905906839327;0.5785490767238999;0.9931460506584333;1.4345251779809054;0.022501953368392336
2008-06-17;-0.7349160743989058;0.42344932587858874;-0.35185347256870836;0.07922275083438457;0.1768083066561621;0.12474897337424462;-0.7175009495111295;-0.059009514257346574;-0.43529401239171817;-2.946348039742863;0.20249702364691924
2008-06-18;2.03410200110139;-0.48488752450775996;-0.7062500901839797;0.7463571991633833;0.21800416609694118;-1.0736233584439314;-0.8111236109411557;-2.567898814939318;-0.7771782180782227;-1.487563011377857;0.8420377062962725
2008-06-19;-3.2541793916435857;0.15536940052591763;0.33871484750902514;1.2122558645199177;-0.6318902114562097;-0.1647229382084947;0.29734783799495457;0.07572812146510177;0.4079765749081643;2.0647296818518512;-0.5899979468165562
2008-06-20;2.1666671290542228;-3.2644889651568976;-1.9746878763857056;-0.044363359060339835;-0.3961732355912795;-1.9800253215756958;-1.7863568401631502;-2.1946092031132958;-2.4053373655379073;-2.475879389421942;0.5823482070399733
2008-06-23;0.7785874588504216;0.29155494768910994;-0.3803350371290759;-1.83068902956538;-0.3663313842011351;-0.3720754497697043;-0.015114391544068795;-1.5554166499310518;-0.9475785824386129;-2.0742987202029495;0.2115093845959759
2008-06-24;0.4046818018820675;-0.4433410179109809;-0.8231132512206196;0.49729028873948256;-0.4201931153074656;-0.37752750745601027;-0.294244184259862;1.107918031592714;0.25307646628152103;0.047461008869764676;0.6666816483692495
2008-06-25;-1.5609004675477989;2.0023850933201137;0.1942326139119821;-1.0346392353500433;0.3375073696525899;1.341782368950506;0.593329849334423;1.6198204593484533;1.4978190906158595;1.7652343317300367;0.04416295289411121
2008-06-26;4.094394346035446;-3.4310480908425034;-3.048984334754856;3.761360862038332;-0.7884972603765528;-2.4560111904586623;-2.9567433063699466;-4.67260107381885;-3.3825461451689964;-3.5759312813073874;0.6729593826855229
2008-06-27;0.34327091557861955;0.96698291831816;0.036342075750095404;1.7741772686650004;-0.27552795800335206;0.46625184928437147;-0.21042402158285567;-0.8360749777182597;-0.8408678312480933;-0.7807389689266198;1.172555873188852
2008-06-30;-0.342096597456365;0.757195994504456;0.3816132848390996;-0.3335817956158227;-0.10628395634147969;0.26817849204363586;-0.04684657270520587;-1.7192853485960335;-0.9346076410043702;-0.3278589962066092;0.021751345646348064
2008-07-01;0.6007268303590108;-1.783058955743566;-0.6879169547793551;1.7598777346296446;-0.10613251107877142;-0.8743220529564444;0.445324730399288;0.1850474105517419;-0.0873126988034656;0.575687658342372;-0.23698635956483916
